id,Title,Content,Excerpt,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Featured",Type,Status,Country,Features,Labels,State,City,Area,fave_property_size,fave_property_location,fave_additional_features_enable
18104,"Southfield Mall Convention Centre","<p><a href=""https://www.southfieldmall.co.ke/"" target=""_blank"" rel=""noopener"">Southfield Mall</a>  provides the perfect settings for your functions in different multipurpose halls  found on the <b>3rd floor</b> of the mall.</p>
<p>XOLA Hall: 450 – 800 pax</p>
<p>MOYO Hall: 450 – 800 pax</p>
<p>JAHI Hall: 100 – 150 pax</p>
<p>KITO Hall: 200 – 250 pax</p>
<p>&nbsp;</p>
",,property,https://blvdguide.com/property/southfield-mall-convention-centre/,https://blvdguide.com/wp-content/uploads/2025/05/1000352213.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352233.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352610.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352595.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352604.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352607.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352592.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352598.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352601.jpg,1000352213.jpg|1000352233.jpg|1000352610.jpg|1000352595.jpg|1000352604.jpg|1000352607.jpg|1000352592.jpg|1000352598.jpg|1000352601.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352213.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352233.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352610.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352595.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352604.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352607.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352592.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352598.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352601.jpg,18098|18099|18164|18165|18166|18167|18168|18169|18170,https://blvdguide.com/wp-content/uploads/2025/05/1000352213.jpg,"Conference Hall",,Kenya,"Amenities>Air Conditioning|Amenities>Backup Generator|Amenities>Breakout Zone|Events &amp; Experiences>Charity Event|Events &amp; Experiences>Concert|Events &amp; Experiences>Dinner Party|Amenities>Front Desk Support|Events &amp; Experiences>Launch|Amenities>PA System|Amenities>Speakers|Amenities>TV Screens|Amenities>WiFi",Indoor,Nairobi,Nairobi,"Mombasa Road",6965,"'-1.3287807,36.8906387",enable
18111,"Southfield Mall Meeting Room","<p><a href=""https://www.southfieldmall.co.ke/"" target=""_blank"" rel=""noopener"">Southfield Mall</a>  provides the perfect settings for your functions in different meeting rooms found on the <b>3rd floor</b> of the mall.</p>
<p>AKIA Meeting Room: 12 – 16 pax</p>
<p>FANA Meeting Room: 16 – 20 pax</p>
<p>&nbsp;</p>
",,property,https://blvdguide.com/property/southfield-mall-meeting-room/,https://blvdguide.com/wp-content/uploads/2025/05/1000352244.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352238.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352243.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352245.jpg,1000352244.jpg|1000352238.jpg|1000352243.jpg|1000352245.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352244.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352238.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352243.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352245.jpg,18107|18108|18109|18110,https://blvdguide.com/wp-content/uploads/2025/05/1000352244.jpg,"Meeting Room",,Kenya,"Amenities>24/7 Access|Amenities>Air Conditioning|Amenities>Backup Generator|Amenities>Breakout Zone|Events &amp; Experiences>Conference|Amenities>Flexible Layout|Amenities>Front Desk Support|Events &amp; Experiences>Interview|Events &amp; Experiences>Meeting|Amenities>Office Furniture|Amenities>PA System|Amenities>Parking|Amenities>Speakers|Amenities>TV Screens|Amenities>WiFi|Events &amp; Experiences>Workshop",Indoor,Nairobi,Nairobi,"Mombasa Road",539,"'-1.3281109540495775,36.89058213507026",enable
18121,"Nature Breeze Garden, Kikuyu",,,property,https://blvdguide.com/property/nature-breeze-gardens-kikuyu/,https://blvdguide.com/wp-content/uploads/2025/05/1000352325.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352343.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352346.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352334.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352331.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352328-1.jpg,1000352325.jpg|1000352343.jpg|1000352346.jpg|1000352334.jpg|1000352331.jpg|1000352328-1.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352325.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352343.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352346.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352334.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352331.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352328-1.jpg,18114|18115|18116|18117|18118|18120,https://blvdguide.com/wp-content/uploads/2025/05/1000352325.jpg,Garden,,Kenya,"Events &amp; Experiences>Baby shower|Events &amp; Experiences>Birthday Party|Events &amp; Experiences>Bridal Shower|Amenities>Cooking Area/Kitchen|Amenities>Electricity|Events &amp; Experiences>Graduation Party|Amenities>Parking|Events &amp; Experiences>Photoshoot|Amenities>Self Catering|Events &amp; Experiences>Team Building|Amenities>Water|Events &amp; Experiences>Wedding",Outdoor,Kiambu,Kiambu,Kikuyu,200,"'-1.2350937727206053,36.6665296302493",enable
18149,"Rock House Manor","<p>Rock House Manor is strategically located in the exclusive Karen Hardy area in Nairobi. In tune with the name, Rock House has been modeled by a local artist/architect to reflect the owner’s origins on the slopes of Mt Kenya and their passion for nature’s captivating sceneries. The landscaped gardens are intentionally structured to bring out the ambience of a mountain environment and a large-scale replica of Mt Kenya in our grounds offers an informative route planner if intending to hike the mountain.</p>
<p>&nbsp;</p>
",,property,https://blvdguide.com/property/rock-house-manor/,https://blvdguide.com/wp-content/uploads/2025/05/1000352451.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352454.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352439.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352457.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352460.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352463.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352448.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352445.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352466.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352469.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352442.jpg,1000352451.jpg|1000352454.jpg|1000352439.jpg|1000352457.jpg|1000352460.jpg|1000352463.jpg|1000352448.jpg|1000352445.jpg|1000352466.jpg|1000352469.jpg|1000352442.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352451.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352454.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352439.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352457.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352460.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352463.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352448.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352445.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352466.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352469.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352442.jpg,18138|18139|18140|18141|18142|18143|18144|18145|18146|18147|18148,https://blvdguide.com/wp-content/uploads/2025/05/1000352451.jpg,"Featured Venues|Swimming Pool",,Kenya,"Events &amp; Experiences>Anniversary|Events &amp; Experiences>Baby shower|Amenities>Barbeque|Events &amp; Experiences>Birthday Party|Events &amp; Experiences>Bridal Shower|Amenities>Cooking Area/Kitchen|Events &amp; Experiences>Day Party|Events &amp; Experiences>Graduation Party|Amenities>Parking|Amenities>Self Catering|Amenities>Swimming Pool",Outdoor,Nairobi,Nairobi,Karen,50,"'-1.3658297,36.7527399",enable
18162,"JS Meadows",,,property,https://blvdguide.com/property/js-meadows/,https://blvdguide.com/wp-content/uploads/2025/05/566c814f-2cf4-4de9-9ee1-2125376f3ca0.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/667851be-2ad4-418a-88ab-c5bb1162f34e.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/f63890b4-d601-4f35-b98e-baec183ae4e8.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/02c83006-1311-4369-bfef-aa967269a5d6.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/1e224f07-04de-4f11-b63d-f86288794d5f.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/7057a759-4871-4a9c-81c5-06939fb8ca13.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/f326fe4f-f364-442c-bcd9-6e25b1c3748e.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/673eee47-452f-40b2-99ed-2afa01253acc.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/3f9ce217-6735-4956-8d51-20183adf1920.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/0f4359ec-9380-4b76-99f6-d272e3aa46cd.jpeg|https://blvdguide.com/wp-content/uploads/2025/05/3b9ec0d2-15af-4b0e-9eac-f9a87871dd15.jpeg,566c814f-2cf4-4de9-9ee1-2125376f3ca0.jpeg|667851be-2ad4-418a-88ab-c5bb1162f34e.jpeg|f63890b4-d601-4f35-b98e-baec183ae4e8.jpeg|02c83006-1311-4369-bfef-aa967269a5d6.jpeg|1e224f07-04de-4f11-b63d-f86288794d5f.jpeg|7057a759-4871-4a9c-81c5-06939fb8ca13.jpeg|f326fe4f-f364-442c-bcd9-6e25b1c3748e.jpeg|673eee47-452f-40b2-99ed-2afa01253acc.jpeg|3f9ce217-6735-4956-8d51-20183adf1920.jpeg|0f4359ec-9380-4b76-99f6-d272e3aa46cd.jpeg|3b9ec0d2-15af-4b0e-9eac-f9a87871dd15.jpeg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/566c814f-2cf4-4de9-9ee1-2125376f3ca0.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/667851be-2ad4-418a-88ab-c5bb1162f34e.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/f63890b4-d601-4f35-b98e-baec183ae4e8.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/02c83006-1311-4369-bfef-aa967269a5d6.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1e224f07-04de-4f11-b63d-f86288794d5f.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/7057a759-4871-4a9c-81c5-06939fb8ca13.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/f326fe4f-f364-442c-bcd9-6e25b1c3748e.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/673eee47-452f-40b2-99ed-2afa01253acc.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/3f9ce217-6735-4956-8d51-20183adf1920.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/0f4359ec-9380-4b76-99f6-d272e3aa46cd.jpeg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/3b9ec0d2-15af-4b0e-9eac-f9a87871dd15.jpeg,18151|18152|18153|18154|18155|18156|18157|18158|18159|18160|18161,https://blvdguide.com/wp-content/uploads/2025/05/566c814f-2cf4-4de9-9ee1-2125376f3ca0.jpeg,Garden,,Kenya,"Events &amp; Experiences>Baby shower|Amenities>Barbeque|Events &amp; Experiences>Birthday Party|Events &amp; Experiences>Bridal Shower|Amenities>Cooking Area/Kitchen|Amenities>Electricity|Events &amp; Experiences>Night Party|Amenities>Parking|Events &amp; Experiences>Reception|Amenities>Security|Amenities>Self Catering|Events &amp; Experiences>Team Building|Amenities>Washroom|Amenities>Water|Events &amp; Experiences>Wedding",Outdoor,Kiambu,Nairobi,Kikuyu,500,"'-1.2266521270763,36.661367847006",enable
18180,"Circle Mall Rooftop Terrace","<p>The Circle Mall is a premier shopping destination located in the heart of Kilimani, Nairobi area. The rooftop terrace has been host to live music performances, comedy shows, and other cultural events, featuring local and international artists.</p>
",,property,https://blvdguide.com/property/circle-mall-rooftop-terrace/,https://blvdguide.com/wp-content/uploads/2025/05/1000352639.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352624.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352614.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352634.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352654.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352629.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352620.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352649.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352644.jpg,1000352639.jpg|1000352624.jpg|1000352614.jpg|1000352634.jpg|1000352654.jpg|1000352629.jpg|1000352620.jpg|1000352649.jpg|1000352644.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352639.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352624.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352614.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352634.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352654.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352629.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352620.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352649.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352644.jpg,18171|18172|18173|18174|18175|18176|18177|18178|18179,https://blvdguide.com/wp-content/uploads/2025/05/1000352639.jpg,"Rooftop Terrace",,Kenya,"Events &amp; Experiences>Brand Activation|Events &amp; Experiences>Day Party|Events &amp; Experiences>Launch|Amenities>Parking|Events &amp; Experiences>Pop-up|Amenities>Self Catering|Amenities>Water|Events &amp; Experiences>Workshop",Indoor|Outdoor,Nairobi,Nairobi,Kilimani,500,"'-1.291502,36.7863415",enable
18192,"Southfield Mall Breakout Area",,,property,https://blvdguide.com/property/southfield-mall-hallway/,https://blvdguide.com/wp-content/uploads/2025/05/1000352575.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352254.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352250.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352256.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352265.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352262.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352569.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352586.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352581.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352572.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352578.jpg,1000352575.jpg|1000352254.jpg|1000352250.jpg|1000352256.jpg|1000352265.jpg|1000352262.jpg|1000352569.jpg|1000352586.jpg|1000352581.jpg|1000352572.jpg|1000352578.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352575.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352254.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352250.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352256.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352265.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352262.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352569.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352586.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352581.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352572.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352578.jpg,18181|18182|18183|18184|18185|18186|18187|18188|18189|18190|18191,https://blvdguide.com/wp-content/uploads/2025/05/1000352575.jpg,"Indoor Space",,Kenya,"Amenities>Backup Generator|Events &amp; Experiences>Brand Activation|Amenities>Breakout Zone|Amenities>Electricity|Amenities>Flexible Layout|Amenities>Front Desk Support|Events &amp; Experiences>Launch|Events &amp; Experiences>Meeting|Amenities>Office Furniture|Amenities>PA System|Amenities>Parking|Amenities>Speakers|Events &amp; Experiences>Videography|Amenities>WiFi|Events &amp; Experiences>Workshop",Indoor|Outdoor,Nairobi,Nairobi,"Mombasa Road",5682,"'-1.3286687035864486,36.88943791494497",enable
18199,"Lymack Gardens","<p><a href=""https://lymacksuitesandgardens.com/gardensandevents.html"">Lymack Suites &amp; Gardens </a> main garden features a large pristinely manicured lawn with a variety of lush trees and flowers ideal for larger events with a capacity of up to 1,000 people.</p>
<h3>Restaurant &amp; Cafe</h3>
<p>With ingredients sustainably grown and sourced from farms we trust including our very own small family farm, our farm-to-table restaurant provides a fresh and wholesome culinary experience across various cuisines. Enjoy a range of hot and cold beverages including our very own Lymack coffee with an assortment of cakes and pastries to soothe your sweet tooth.</p>
",,property,https://blvdguide.com/property/lymack-gardens/,https://blvdguide.com/wp-content/uploads/2025/05/1000352560.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352557.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352563.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352566.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352551.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352554.jpg,1000352560.jpg|1000352557.jpg|1000352563.jpg|1000352566.jpg|1000352551.jpg|1000352554.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352560.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352557.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352563.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352566.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352551.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352554.jpg,18193|18194|18195|18196|18197|18198,https://blvdguide.com/wp-content/uploads/2025/05/1000352560.jpg,Garden,,Kenya,"Events &amp; Experiences>Baby shower|Events &amp; Experiences>Birthday Party|Events &amp; Experiences>Brand Activation|Events &amp; Experiences>Bridal Shower|Amenities>Cooking Area/Kitchen|Events &amp; Experiences>Day Party|Amenities>Electricity|Events &amp; Experiences>Graduation Party|Amenities>In-house Catering|Amenities>In-house Décor|Amenities>Security|Amenities>Self Catering|Events &amp; Experiences>Team Building|Amenities>Washroom|Amenities>Water|Events &amp; Experiences>Wedding",Outdoor,Kiambu,Kiambu,"Kiambu Road",800,"'-1.2137697169524873,36.83913722437384",enable
18206,"A.S.K. Dome Rooftop Terrace","<blockquote><p>&nbsp;</p></blockquote>
",,property,https://blvdguide.com/property/ask-domerooftop-terrace/,https://blvdguide.com/wp-content/uploads/2025/05/1000352788.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352791.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352794.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352800.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352797.jpg,1000352788.jpg|1000352791.jpg|1000352794.jpg|1000352800.jpg|1000352797.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352788.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352791.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352794.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352800.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352797.jpg,18201|18202|18203|18204|18205,https://blvdguide.com/wp-content/uploads/2025/05/1000352788.jpg,"Rooftop Terrace",,Kenya,"Amenities>24/7 Access|Events &amp; Experiences>Anniversary|Amenities>Backup Generator|Events &amp; Experiences>Charity Event|Events &amp; Experiences>Launch|Events &amp; Experiences>Night Party|Events &amp; Experiences>Pop-up|Amenities>Self Catering|Amenities>Waiting Suites|Amenities>Washroom|Events &amp; Experiences>Workshop",Rooftop,Nairobi,Nairobi,"Ngong Road",800,"'-1.3080318872982528,36.76283815358705",enable
18210,"Aspire Centre",,,property,https://blvdguide.com/property/aspire-centre/,https://blvdguide.com/wp-content/uploads/2025/05/1000352803.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352806.jpg,1000352803.jpg|1000352806.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352803.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352806.jpg,18208|18209,https://blvdguide.com/wp-content/uploads/2025/05/1000352803.jpg,Basement,,Kenya,"Amenities>Air Conditioning|Amenities>Electricity|Amenities>Flexible Layout|Events &amp; Experiences>Night Party|Amenities>Washroom|Amenities>Water|Amenities>WiFi",Indoor,Nairobi,Nairobi,Westlands,200,"'-1.2662400,36.8028215",enable
18228,"Leilani Garden",,,property,https://blvdguide.com/property/leilani-garden/,https://blvdguide.com/wp-content/uploads/2025/05/1000352677.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352674.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352689.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352686.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352692.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352710.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352719.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352713.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352725.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352698.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352701.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352680.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352683.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352695.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352722.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352704.jpg,1000352677.jpg|1000352674.jpg|1000352689.jpg|1000352686.jpg|1000352692.jpg|1000352710.jpg|1000352719.jpg|1000352713.jpg|1000352725.jpg|1000352698.jpg|1000352701.jpg|1000352680.jpg|1000352683.jpg|1000352695.jpg|1000352722.jpg|1000352704.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352677.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352674.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352689.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352686.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352692.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352710.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352719.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352713.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352725.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352698.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352701.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352680.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352683.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352695.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352722.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352704.jpg,18212|18213|18214|18215|18216|18217|18218|18219|18220|18221|18222|18223|18224|18225|18226|18227,https://blvdguide.com/wp-content/uploads/2025/05/1000352677.jpg,Garden,,Kenya,"Events &amp; Experiences>Anniversary|Events &amp; Experiences>Baby shower|Events &amp; Experiences>Birthday Party|Events &amp; Experiences>Bridal Shower|Amenities>Cooking Area/Kitchen|Events &amp; Experiences>Day Party|Amenities>Electricity|Amenities>In-house Décor|Amenities>Lawn|Amenities>Parking|Events &amp; Experiences>Picnic|Events &amp; Experiences>Reception|Amenities>Security|Amenities>Self Catering|Amenities>Washroom|Amenities>Water|Events &amp; Experiences>Wedding",Outdoor,Kiambu,Nairobi,Kikuyu,500,"'-1.2388789,36.6469534",enable
18238,"The Mall Rooftop Terrace",,,property,https://blvdguide.com/property/the-mall-rooftop-terrace/,https://blvdguide.com/wp-content/uploads/2025/05/1000352740.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352764.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352758.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352761.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352743.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352755.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352749.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352752.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352746.jpg,1000352740.jpg|1000352764.jpg|1000352758.jpg|1000352761.jpg|1000352743.jpg|1000352755.jpg|1000352749.jpg|1000352752.jpg|1000352746.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352740.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352764.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352758.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352761.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352743.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352755.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352749.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352752.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352746.jpg,18229|18230|18231|18232|18233|18234|18235|18236|18237,https://blvdguide.com/wp-content/uploads/2025/05/1000352740.jpg,"Rooftop Terrace",,Kenya,"Events &amp; Experiences>Brand Activation|Events &amp; Experiences>Concert|Amenities>Electricity|Amenities>Flexible Layout|Events &amp; Experiences>Launch|Events &amp; Experiences>Night Party|Amenities>Parking|Events &amp; Experiences>Pop-up|Amenities>Security|Amenities>Self Catering|Amenities>Water",Rooftop,Nairobi,Nairobi,Westlands,800,"'-1.2645047,36.8027901",enable
